job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
7120,339,Financial Analyst,Financial Analyst - Reporting,Anywhere,LinkedIn,Full-time,True,New York,2023-08-31,False,False,United States,year,121300.0,
7121,192,Product Analyst,Product Analyst - Operations,"Seattle, WA",LinkedIn,Full-time,False,Illinois,2023-06-06,True,True,United States,year,113000.0,
7122,82,Data Analyst,Data Analyst - Reporting,"Austin, TX",Job Board,Full-time,False,Texas,2023-08-11,False,True,United States,year,90100.0,
7123,183,Data Analyst,Data Analyst - Reporting,"Seattle, WA",LinkedIn,Full-time,False,Texas,2023-10-19,False,False,United States,year,69400.0,
7124,380,Analytics Engineer,Analytics Engineer - Product,Anywhere,Indeed,Full-time,True,Illinois,2023-08-02,False,True,United States,year,171400.0,
7125,166,Data Analyst,Data Analyst - Insights,Anywhere,Indeed,Full-time,True,Texas,2023-11-10,False,True,United States,year,75800.0,
7126,161,Product Analyst,Product Analyst - Product,"Seattle, WA",Job Board,Full-time,False,United States,2023-10-14,False,False,United States,year,70700.0,
7127,318,BI Analyst,BI Analyst - Operations,Anywhere,Indeed,Full-time,True,Illinois,2023-06-24,False,True,United States,year,99600.0,
7128,448,Product Analyst,Product Analyst - Product,Anywhere,LinkedIn,Full-time,True,United States,2023-09-06,False,False,United States,year,88300.0,
7129,179,BI Analyst,BI Analyst - Insights,"New York, NY",LinkedIn,Full-time,False,United States,2023-07-29,True,True,United States,year,67700.0,
7130,352,Business Analyst,Business Analyst - Insights,Anywhere,Job Board,Part-time,True,California,2023-07-26,False,False,United States,year,68600.0,
7131,474,Data Analyst,Data Analyst - Reporting,"Austin, TX",Indeed,Full-time,False,United States,2023-10-05,True,True,United States,year,90500.0,
7132,252,Business Analyst,Business Analyst - Reporting,Anywhere,Indeed,Full-time,True,California,2023-10-03,False,False,United States,year,70200.0,
7133,54,Product Analyst,Product Analyst - Reporting,"Boston, MA",Company Website,Full-time,False,New York,2023-04-01,True,False,United States,year,81600.0,
7134,492,Product Analyst,Product Analyst - Reporting,"New York, NY",LinkedIn,Full-time,False,Texas,2023-09-22,True,True,United States,year,119700.0,
7135,106,Data Analyst,Data Analyst - Insights,"Seattle, WA",Company Website,Full-time,False,California,2023-01-28,False,True,United States,year,106000.0,
7136,178,Data Analyst,Data Analyst - Insights,"New York, NY",Company Website,Full-time,False,Illinois,2023-01-14,False,True,United States,year,63400.0,
7137,105,Data Analyst,Data Analyst - Insights,"Boston, MA",Company Website,Full-time,False,California,2023-10-02,True,False,United States,year,92900.0,
7138,451,Senior Data Analyst,Senior Data Analyst - Reporting,Anywhere,LinkedIn,Full-time,True,Texas,2023-08-13,False,True,United States,year,,
7139,184,BI Analyst,BI Analyst - Insights,"Chicago, IL",Company Website,Full-time,False,Illinois,2023-12-07,True,True,United States,year,87800.0,
7140,118,Data Scientist,Data Scientist - Reporting,Anywhere,Company Website,Full-time,True,United States,2023-11-17,False,False,United States,year,,
7141,228,Senior Data Analyst,Senior Data Analyst - Insights,"Seattle, WA",Indeed,Contract,False,Texas,2023-10-21,False,True,United States,year,,
7142,28,Data Scientist,Data Scientist - Product,"New York, NY",Job Board,Part-time,False,Illinois,2023-12-26,False,False,United States,year,139100.0,
7143,29,BI Analyst,BI Analyst - Insights,"New York, NY",Indeed,Full-time,False,Texas,2023-06-29,False,False,United States,year,,
7144,378,Product Analyst,Product Analyst - Product,"New York, NY",LinkedIn,Full-time,False,California,2023-05-05,False,True,United States,year,,
7145,52,Analytics Engineer,Analytics Engineer - Reporting,"Chicago, IL",Job Board,Full-time,False,Illinois,2023-08-02,True,True,United States,year,162700.0,
7146,471,Marketing Analyst,Marketing Analyst - Product,"Austin, TX",Company Website,Full-time,False,Texas,2023-05-12,False,False,United States,year,103500.0,
7147,169,Data Engineer,Data Engineer - Business Intelligence,"Austin, TX",Company Website,Part-time,False,Texas,2023-12-01,True,False,United States,year,138700.0,
7148,410,Analytics Engineer,Analytics Engineer - Insights,"Austin, TX",LinkedIn,Full-time,False,New York,2023-03-29,False,False,United States,year,149600.0,
7149,354,Marketing Analyst,Marketing Analyst - Business Intelligence,"Seattle, WA",Indeed,Full-time,False,California,2023-09-20,False,False,United States,year,,
7150,302,Business Analyst,Business Analyst - Business Intelligence,"New York, NY",Indeed,Contract,False,Texas,2023-02-08,False,False,United States,year,82300.0,
7151,212,Business Analyst,Business Analyst - Insights,"Chicago, IL",Indeed,Full-time,False,California,2023-05-02,True,False,United States,year,,
7152,188,Marketing Analyst,Marketing Analyst - Reporting,Anywhere,Job Board,Full-time,True,United States,2023-01-20,True,True,United States,year,65200.0,
7153,453,Data Analyst,Data Analyst - Business Intelligence,"New York, NY",Job Board,Full-time,False,New York,2023-08-29,False,False,United States,year,102700.0,
7154,335,Data Analyst,Data Analyst - Operations,Anywhere,LinkedIn,Contract,True,Illinois,2023-09-14,True,False,United States,year,65800.0,
7155,385,Business Analyst,Business Analyst - Product,"New York, NY",Company Website,Full-time,False,Illinois,2023-06-03,True,True,United States,year,86900.0,
7156,170,Business Analyst,Business Analyst - Insights,"San Francisco, CA",Job Board,Full-time,False,Illinois,2023-12-10,True,True,United States,year,87000.0,
7157,232,Senior Data Analyst,Senior Data Analyst - Product,Anywhere,Job Board,Full-time,True,Texas,2023-03-12,False,False,United States,year,106100.0,
7158,62,Marketing Analyst,Marketing Analyst - Operations,Anywhere,LinkedIn,Full-time,True,United States,2023-07-28,True,False,United States,year,86800.0,
7159,368,Business Analyst,Business Analyst - Product,"Chicago, IL",Job Board,Full-time,False,Texas,2023-08-26,False,True,United States,year,97800.0,
7160,204,Product Analyst,Product Analyst - Product,"Chicago, IL",Indeed,Full-time,False,California,2023-03-28,False,False,United States,year,122700.0,
7161,46,BI Analyst,BI Analyst - Business Intelligence,"Austin, TX",Indeed,Contract,False,Texas,2023-12-22,False,False,United States,year,95100.0,
7162,266,Marketing Analyst,Marketing Analyst - Business Intelligence,Anywhere,Company Website,Full-time,True,Illinois,2023-09-22,True,True,United States,year,82800.0,
7163,91,Data Analyst,Data Analyst - Operations,Anywhere,Company Website,Full-time,True,California,2023-08-18,True,False,United States,year,57900.0,
7164,330,Product Analyst,Product Analyst - Insights,"Boston, MA",LinkedIn,Full-time,False,California,2023-12-26,False,False,United States,year,125600.0,
7165,222,Analytics Engineer,Analytics Engineer - Product,"Seattle, WA",Company Website,Full-time,False,Texas,2023-03-10,False,False,United States,year,174700.0,
7166,203,Senior Data Analyst,Senior Data Analyst - Operations,Anywhere,LinkedIn,Part-time,True,United States,2023-04-24,False,False,United States,year,131400.0,
7167,219,BI Analyst,BI Analyst - Business Intelligence,"San Francisco, CA",LinkedIn,Full-time,False,California,2023-01-10,True,False,United States,year,91600.0,
7168,431,Product Analyst,Product Analyst - Product,"Austin, TX",Indeed,Full-time,False,Texas,2023-05-07,False,False,United States,year,107100.0,
7169,259,Data Analyst,Data Analyst - Reporting,"Austin, TX",Job Board,Full-time,False,Texas,2023-06-01,True,True,United States,year,118000.0,
7170,223,Marketing Analyst,Marketing Analyst - Business Intelligence,Anywhere,Job Board,Full-time,True,Illinois,2023-10-24,True,False,United States,year,106200.0,
7171,37,Business Analyst,Business Analyst - Insights,"Seattle, WA",LinkedIn,Full-time,False,California,2023-01-16,False,False,United States,year,70400.0,
7172,139,Business Analyst,Business Analyst - Insights,"Austin, TX",Job Board,Full-time,False,New York,2023-04-10,False,True,United States,year,82100.0,
7173,98,Business Analyst,Business Analyst - Product,"Austin, TX",Company Website,Full-time,False,Texas,2023-09-21,False,True,United States,year,119700.0,
7174,170,Data Scientist,Data Scientist - Insights,"San Francisco, CA",Company Website,Full-time,False,United States,2023-07-15,False,True,United States,year,153900.0,
7175,202,Product Analyst,Product Analyst - Product,"Austin, TX",Company Website,Full-time,False,California,2023-05-28,False,False,United States,year,79500.0,
7176,145,Financial Analyst,Financial Analyst - Operations,"Boston, MA",LinkedIn,Full-time,False,California,2023-07-06,True,True,United States,year,98500.0,
7177,251,Marketing Analyst,Marketing Analyst - Business Intelligence,"Austin, TX",Company Website,Full-time,False,New York,2023-10-31,False,False,United States,year,111900.0,
7178,300,Business Analyst,Business Analyst - Reporting,Anywhere,Company Website,Full-time,True,New York,2023-07-02,True,False,United States,year,100700.0,
7179,406,Business Analyst,Business Analyst - Product,"Boston, MA",Indeed,Full-time,False,Texas,2023-08-30,False,True,United States,year,93400.0,
7180,393,Data Engineer,Data Engineer - Business Intelligence,"Chicago, IL",Indeed,Full-time,False,Texas,2023-11-30,True,False,United States,year,,
7181,480,Data Scientist,Data Scientist - Reporting,"San Francisco, CA",Indeed,Full-time,False,Illinois,2023-02-28,False,True,United States,year,134500.0,
7182,51,Marketing Analyst,Marketing Analyst - Business Intelligence,Anywhere,Company Website,Full-time,True,United States,2023-08-25,False,False,United States,year,60900.0,
7183,457,Marketing Analyst,Marketing Analyst - Product,Anywhere,LinkedIn,Full-time,True,Illinois,2023-03-09,False,False,United States,year,,
7184,489,Business Analyst,Business Analyst - Reporting,"Austin, TX",Company Website,Full-time,False,Illinois,2023-01-20,False,False,United States,year,84400.0,
7185,104,Analytics Engineer,Analytics Engineer - Product,"Austin, TX",Company Website,Full-time,False,Illinois,2023-09-21,False,False,United States,year,141400.0,
7186,382,BI Analyst,BI Analyst - Reporting,"Boston, MA",LinkedIn,Full-time,False,Illinois,2023-08-05,False,False,United States,year,78400.0,
7187,126,Analytics Engineer,Analytics Engineer - Insights,"Austin, TX",Indeed,Full-time,False,Illinois,2023-01-02,True,False,United States,year,90400.0,
7188,116,Marketing Analyst,Marketing Analyst - Operations,"Boston, MA",LinkedIn,Full-time,False,California,2023-07-27,False,False,United States,year,60600.0,
7189,42,BI Analyst,BI Analyst - Insights,Anywhere,Company Website,Full-time,True,Texas,2023-09-09,False,False,United States,year,124700.0,
7190,289,Product Analyst,Product Analyst - Product,"Boston, MA",Job Board,Full-time,False,United States,2023-11-11,True,True,United States,year,112700.0,
7191,475,Data Analyst,Data Analyst - Product,Anywhere,LinkedIn,Full-time,True,Illinois,2023-11-29,False,True,United States,year,112600.0,
7192,258,Data Engineer,Data Engineer - Operations,"New York, NY",Job Board,Full-time,False,Illinois,2023-05-07,True,True,United States,year,127000.0,
7193,365,Data Analyst,Data Analyst - Product,"Seattle, WA",Company Website,Full-time,False,Illinois,2023-10-23,True,False,United States,year,103000.0,
7194,451,BI Analyst,BI Analyst - Operations,"Seattle, WA",Job Board,Full-time,False,California,2023-08-18,False,True,United States,year,126500.0,
7195,408,Senior Data Analyst,Senior Data Analyst - Reporting,"Austin, TX",Job Board,Full-time,False,New York,2023-10-30,True,False,United States,year,110200.0,
7196,94,BI Analyst,BI Analyst - Reporting,"San Francisco, CA",Job Board,Full-time,False,New York,2023-09-10,False,False,United States,year,132200.0,
7197,386,Product Analyst,Product Analyst - Operations,Anywhere,Job Board,Full-time,True,United States,2023-11-21,False,True,United States,year,124000.0,
7198,78,Senior Data Analyst,Senior Data Analyst - Reporting,"San Francisco, CA",Company Website,Full-time,False,California,2023-03-18,True,False,United States,year,106800.0,
7199,293,BI Analyst,BI Analyst - Insights,Anywhere,Company Website,Full-time,True,United States,2023-10-05,True,False,United States,year,126700.0,
7200,268,Senior Data Analyst,Senior Data Analyst - Operations,"Austin, TX",LinkedIn,Full-time,False,Illinois,2023-06-28,True,False,United States,year,89900.0,
7201,453,Product Analyst,Product Analyst - Product,"New York, NY",Company Website,Full-time,False,New York,2023-09-28,False,False,United States,year,85800.0,
7202,416,BI Analyst,BI Analyst - Insights,Anywhere,LinkedIn,Full-time,True,California,2023-10-14,True,True,United States,year,103200.0,
7203,189,Data Scientist,Data Scientist - Reporting,Anywhere,Company Website,Full-time,True,New York,2023-11-19,False,True,United States,year,167200.0,
7204,306,Data Analyst,Data Analyst - Operations,Anywhere,Indeed,Full-time,True,New York,2023-06-24,True,False,United States,year,,
7205,325,Data Analyst,Data Analyst - Operations,"San Francisco, CA",Indeed,Full-time,False,United States,2023-01-19,True,True,United States,year,87400.0,
7206,196,Business Analyst,Business Analyst - Operations,Anywhere,Company Website,Contract,True,Illinois,2023-05-25,False,False,United States,year,111700.0,
7207,275,Data Analyst,Data Analyst - Reporting,Anywhere,Job Board,Full-time,True,Illinois,2023-07-05,True,True,United States,year,106300.0,
7208,465,Data Analyst,Data Analyst - Business Intelligence,"Seattle, WA",LinkedIn,Part-time,False,Illinois,2023-03-27,True,True,United States,year,68900.0,
7209,289,Analytics Engineer,Analytics Engineer - Insights,"Boston, MA",Company Website,Full-time,False,Illinois,2023-03-31,False,False,United States,year,119900.0,
7210,386,Data Analyst,Data Analyst - Product,"Austin, TX",Company Website,Full-time,False,New York,2023-03-24,True,True,United States,year,82000.0,
7211,281,Data Scientist,Data Scientist - Product,"Austin, TX",Indeed,Full-time,False,Illinois,2023-09-07,True,False,United States,year,101600.0,
7212,275,BI Analyst,BI Analyst - Reporting,"Boston, MA",LinkedIn,Full-time,False,Texas,2023-05-20,False,False,United States,year,,
7213,177,Senior Data Analyst,Senior Data Analyst - Operations,"Austin, TX",Job Board,Full-time,False,Texas,2023-03-06,True,True,United States,year,83200.0,
7214,47,Data Analyst,Data Analyst - Reporting,"Austin, TX",LinkedIn,Full-time,False,Illinois,2023-02-24,False,False,United States,year,116000.0,
7215,429,Data Analyst,Data Analyst - Operations,Anywhere,LinkedIn,Full-time,True,Texas,2023-01-30,False,False,United States,year,,
7216,181,Product Analyst,Product Analyst - Operations,Anywhere,LinkedIn,Contract,True,United States,2023-04-06,True,False,United States,year,140500.0,
7217,139,Product Analyst,Product Analyst - Operations,"Chicago, IL",LinkedIn,Full-time,False,New York,2023-02-26,False,False,United States,year,,
7218,99,Marketing Analyst,Marketing Analyst - Reporting,"Chicago, IL",Job Board,Full-time,False,Texas,2023-10-16,False,False,United States,year,,
7219,170,Business Analyst,Business Analyst - Operations,"Chicago, IL",Job Board,Full-time,False,New York,2023-05-09,False,True,United States,year,,
7220,195,Senior Data Analyst,Senior Data Analyst - Product,"New York, NY",Job Board,Full-time,False,New York,2023-12-19,True,True,United States,year,116400.0,
7221,299,Data Engineer,Data Engineer - Insights,Anywhere,Indeed,Full-time,True,California,2023-09-08,False,True,United States,year,90200.0,
7222,245,Business Analyst,Business Analyst - Reporting,Anywhere,Indeed,Full-time,True,Texas,2023-06-13,False,True,United States,year,78100.0,
7223,273,Data Analyst,Data Analyst - Reporting,Anywhere,Job Board,Full-time,True,Illinois,2023-05-01,True,True,United States,year,108500.0,
7224,25,Data Analyst,Data Analyst - Reporting,"Seattle, WA",Company Website,Part-time,False,Illinois,2023-04-11,False,False,United States,year,58000.0,
7225,104,Data Analyst,Data Analyst - Insights,"San Francisco, CA",Company Website,Full-time,False,United States,2023-09-08,True,True,United States,year,99600.0,
7226,314,Data Analyst,Data Analyst - Reporting,"San Francisco, CA",Indeed,Full-time,False,New York,2023-11-29,True,False,United States,year,89600.0,
7227,26,Product Analyst,Product Analyst - Operations,Anywhere,Indeed,Full-time,True,Illinois,2023-07-02,False,False,United States,year,106500.0,
7228,369,BI Analyst,BI Analyst - Product,"San Francisco, CA",Company Website,Full-time,False,Illinois,2023-03-03,False,True,United States,year,91200.0,
7229,305,Marketing Analyst,Marketing Analyst - Business Intelligence,"Boston, MA",LinkedIn,Full-time,False,Texas,2023-03-18,False,True,United States,year,114500.0,
7230,426,Marketing Analyst,Marketing Analyst - Business Intelligence,Anywhere,LinkedIn,Full-time,True,Illinois,2023-10-10,False,True,United States,year,114500.0,
7231,123,Product Analyst,Product Analyst - Reporting,"Boston, MA",LinkedIn,Full-time,False,New York,2023-03-20,True,False,United States,year,142600.0,
7232,193,Analytics Engineer,Analytics Engineer - Business Intelligence,Anywhere,Company Website,Full-time,True,California,2023-02-19,True,False,United States,year,158500.0,
7233,138,Financial Analyst,Financial Analyst - Product,"Seattle, WA",LinkedIn,Full-time,False,Illinois,2023-08-07,True,False,United States,year,,
7234,202,BI Analyst,BI Analyst - Operations,"Seattle, WA",Indeed,Full-time,False,California,2023-07-16,False,False,United States,year,,
7235,194,Product Analyst,Product Analyst - Reporting,Anywhere,Job Board,Full-time,True,New York,2023-08-26,False,False,United States,year,126600.0,
7236,343,BI Analyst,BI Analyst - Operations,"Seattle, WA",LinkedIn,Full-time,False,Illinois,2023-02-04,False,True,United States,year,,
7237,286,Data Analyst,Data Analyst - Insights,"Seattle, WA",Indeed,Full-time,False,California,2023-09-04,False,False,United States,year,95200.0,
7238,40,Marketing Analyst,Marketing Analyst - Insights,"Boston, MA",Job Board,Full-time,False,Texas,2023-02-17,True,True,United States,year,,
7239,348,Product Analyst,Product Analyst - Business Intelligence,Anywhere,Indeed,Full-time,True,Texas,2023-02-08,False,False,United States,year,71700.0,
7240,361,BI Analyst,BI Analyst - Insights,"Seattle, WA",Company Website,Full-time,False,California,2023-07-24,False,True,United States,year,,
7241,93,Financial Analyst,Financial Analyst - Product,Anywhere,Indeed,Full-time,True,Texas,2023-02-26,False,True,United States,year,104900.0,
7242,218,Data Analyst,Data Analyst - Product,"New York, NY",Indeed,Full-time,False,California,2023-08-25,False,False,United States,year,,
7243,421,Senior Data Analyst,Senior Data Analyst - Product,"San Francisco, CA",Job Board,Full-time,False,United States,2023-06-07,False,True,United States,year,110900.0,
7244,396,Senior Data Analyst,Senior Data Analyst - Reporting,Anywhere,Company Website,Full-time,True,Texas,2023-08-16,False,False,United States,year,138200.0,
7245,246,Data Analyst,Data Analyst - Insights,Anywhere,Indeed,Full-time,True,New York,2023-06-28,True,False,United States,year,,
7246,362,Financial Analyst,Financial Analyst - Business Intelligence,Anywhere,LinkedIn,Contract,True,New York,2023-11-11,False,True,United States,year,114500.0,
7247,208,Marketing Analyst,Marketing Analyst - Product,"New York, NY",LinkedIn,Full-time,False,California,2023-12-15,False,True,United States,year,68800.0,
7248,236,BI Analyst,BI Analyst - Business Intelligence,Anywhere,LinkedIn,Full-time,True,California,2023-10-15,True,True,United States,year,89700.0,
7249,196,Data Engineer,Data Engineer - Product,"Austin, TX",LinkedIn,Full-time,False,New York,2023-10-13,False,True,United States,year,150700.0,
7250,451,Senior Data Analyst,Senior Data Analyst - Operations,Anywhere,Indeed,Full-time,True,California,2023-02-22,True,False,United States,year,128300.0,
7251,485,Data Scientist,Data Scientist - Operations,Anywhere,Job Board,Full-time,True,Illinois,2023-01-24,False,True,United States,year,158500.0,
7252,419,Marketing Analyst,Marketing Analyst - Operations,Anywhere,Company Website,Full-time,True,Illinois,2023-01-06,True,True,United States,year,73600.0,
7253,254,Data Scientist,Data Scientist - Product,"Chicago, IL",Company Website,Contract,False,Texas,2023-12-27,False,True,United States,year,,
7254,113,Data Scientist,Data Scientist - Insights,"San Francisco, CA",Company Website,Full-time,False,United States,2023-11-07,False,True,United States,year,146500.0,
7255,76,BI Analyst,BI Analyst - Product,"Chicago, IL",Company Website,Full-time,False,Illinois,2023-03-18,False,False,United States,year,75900.0,
7256,66,Senior Data Analyst,Senior Data Analyst - Operations,"Seattle, WA",Company Website,Full-time,False,Illinois,2023-10-20,False,False,United States,year,128700.0,
7257,268,BI Analyst,BI Analyst - Insights,Anywhere,Job Board,Full-time,True,Texas,2023-01-07,False,False,United States,year,92000.0,
7258,255,Business Analyst,Business Analyst - Business Intelligence,"Chicago, IL",Job Board,Full-time,False,California,2023-07-12,False,False,United States,year,67800.0,
7259,491,Senior Data Analyst,Senior Data Analyst - Business Intelligence,"Chicago, IL",Company Website,Full-time,False,United States,2023-03-15,False,False,United States,year,105600.0,
7260,182,Business Analyst,Business Analyst - Insights,"Boston, MA",Company Website,Full-time,False,California,2023-01-28,True,False,United States,year,85100.0,
7261,277,Marketing Analyst,Marketing Analyst - Product,"San Francisco, CA",Company Website,Full-time,False,California,2023-04-07,False,True,United States,year,108600.0,
7262,106,Data Analyst,Data Analyst - Business Intelligence,Anywhere,LinkedIn,Part-time,True,California,2023-06-19,False,False,United States,year,,
7263,476,Data Analyst,Data Analyst - Operations,"San Francisco, CA",LinkedIn,Full-time,False,Texas,2023-08-20,True,True,United States,year,,
7264,453,Business Analyst,Business Analyst - Reporting,"Austin, TX",Indeed,Full-time,False,Texas,2023-04-15,False,True,United States,year,120900.0,
7265,387,Data Analyst,Data Analyst - Reporting,"New York, NY",Job Board,Full-time,False,New York,2023-07-20,False,False,United States,year,94300.0,
7266,481,Senior Data Analyst,Senior Data Analyst - Operations,"New York, NY",Company Website,Full-time,False,California,2023-12-31,False,True,United States,year,103100.0,
7267,331,Data Analyst,Data Analyst - Business Intelligence,Anywhere,LinkedIn,Full-time,True,New York,2023-01-04,False,True,United States,year,97100.0,
7268,419,Marketing Analyst,Marketing Analyst - Business Intelligence,Anywhere,Company Website,Full-time,True,United States,2023-10-10,False,False,United States,year,75300.0,
7269,260,Data Analyst,Data Analyst - Business Intelligence,"Seattle, WA",Company Website,Full-time,False,Texas,2023-06-26,True,True,United States,year,,
7270,24,Data Analyst,Data Analyst - Reporting,"Chicago, IL",LinkedIn,Full-time,False,Texas,2023-11-09,False,False,United States,year,,
7271,358,Senior Data Analyst,Senior Data Analyst - Insights,"Austin, TX",Job Board,Full-time,False,California,2023-03-31,True,True,United States,year,139200.0,
7272,237,Analytics Engineer,Analytics Engineer - Product,"San Francisco, CA",Indeed,Full-time,False,California,2023-07-02,False,False,United States,year,141900.0,
7273,183,Product Analyst,Product Analyst - Reporting,"San Francisco, CA",Company Website,Contract,False,New York,2023-08-21,False,True,United States,year,,
7274,483,Analytics Engineer,Analytics Engineer - Reporting,Anywhere,Company Website,Contract,True,New York,2023-06-07,True,False,United States,year,154400.0,
7275,483,Marketing Analyst,Marketing Analyst - Reporting,"Austin, TX",Company Website,Full-time,False,Illinois,2023-07-23,False,False,United States,year,71700.0,
7276,229,BI Analyst,BI Analyst - Business Intelligence,Anywhere,LinkedIn,Full-time,True,Texas,2023-02-26,True,False,United States,year,104100.0,
7277,309,Senior Data Analyst,Senior Data Analyst - Product,"Austin, TX",LinkedIn,Part-time,False,Illinois,2023-12-13,False,False,United States,year,112600.0,
7278,378,Data Analyst,Data Analyst - Operations,"San Francisco, CA",Company Website,Full-time,False,United States,2023-07-22,False,True,United States,year,77300.0,
7279,280,Data Scientist,Data Scientist - Insights,"New York, NY",Company Website,Full-time,False,New York,2023-01-04,False,False,United States,year,152100.0,
7280,484,Data Analyst,Data Analyst - Operations,Anywhere,Indeed,Full-time,True,New York,2023-06-24,False,True,United States,year,,
7281,458,Data Analyst,Data Analyst - Reporting,Anywhere,Company Website,Full-time,True,California,2023-11-19,False,False,United States,year,83500.0,
7282,216,Marketing Analyst,Marketing Analyst - Insights,"Seattle, WA",Company Website,Full-time,False,New York,2023-12-13,False,True,United States,year,,
7283,2,Data Analyst,Data Analyst - Product,Anywhere,Company Website,Full-time,True,Texas,2023-12-27,False,False,United States,year,67400.0,
7284,100,Data Scientist,Data Scientist - Insights,Anywhere,LinkedIn,Full-time,True,Texas,2023-05-26,False,False,United States,year,174300.0,
7285,367,Analytics Engineer,Analytics Engineer - Product,"Chicago, IL",Indeed,Full-time,False,Texas,2023-12-03,True,True,United States,year,110300.0,
7286,133,Data Analyst,Data Analyst - Insights,Anywhere,Company Website,Full-time,True,United States,2023-12-31,False,False,United States,year,72000.0,
7287,182,Financial Analyst,Financial Analyst - Operations,"Austin, TX",Job Board,Full-time,False,Texas,2023-12-01,False,False,United States,year,65200.0,
7288,468,Data Analyst,Data Analyst - Business Intelligence,Anywhere,LinkedIn,Full-time,True,New York,2023-12-18,False,True,United States,year,,
7289,375,BI Analyst,BI Analyst - Product,"Boston, MA",Job Board,Full-time,False,New York,2023-02-04,False,True,United States,year,121900.0,
7290,416,Data Analyst,Data Analyst - Operations,"New York, NY",Indeed,Full-time,False,New York,2023-01-12,True,True,United States,year,110100.0,
7291,1,Business Analyst,Business Analyst - Business Intelligence,Anywhere,Indeed,Full-time,True,California,2023-07-28,False,True,United States,year,76000.0,
7292,458,Financial Analyst,Financial Analyst - Insights,"Boston, MA",Indeed,Full-time,False,California,2023-02-19,True,False,United States,year,95800.0,
7293,133,Data Analyst,Data Analyst - Operations,Anywhere,Job Board,Full-time,True,Illinois,2023-05-08,False,True,United States,year,,
7294,452,Marketing Analyst,Marketing Analyst - Business Intelligence,Anywhere,Company Website,Full-time,True,Texas,2023-02-21,True,False,United States,year,112100.0,
7295,313,Data Scientist,Data Scientist - Insights,"Seattle, WA",Job Board,Full-time,False,New York,2023-10-23,False,False,United States,year,153200.0,
7296,147,Financial Analyst,Financial Analyst - Operations,"Seattle, WA",LinkedIn,Full-time,False,United States,2023-02-16,False,False,United States,year,75400.0,
7297,303,Data Analyst,Data Analyst - Insights,"Seattle, WA",Company Website,Part-time,False,Illinois,2023-03-21,True,False,United States,year,59100.0,
7298,59,Business Analyst,Business Analyst - Business Intelligence,"Seattle, WA",Company Website,Full-time,False,Texas,2023-07-25,False,True,United States,year,102600.0,
7299,16,Data Analyst,Data Analyst - Reporting,Anywhere,LinkedIn,Full-time,True,Illinois,2023-01-31,False,False,United States,year,77500.0,
7300,266,Data Analyst,Data Analyst - Reporting,Anywhere,Company Website,Full-time,True,California,2023-03-30,True,False,United States,year,90900.0,
7301,399,Business Analyst,Business Analyst - Business Intelligence,"Austin, TX",Job Board,Full-time,False,California,2023-01-15,False,True,United States,year,114600.0,
7302,68,Senior Data Analyst,Senior Data Analyst - Operations,"New York, NY",Job Board,Full-time,False,Illinois,2023-04-30,False,True,United States,year,95800.0,
7303,498,Senior Data Analyst,Senior Data Analyst - Insights,Anywhere,LinkedIn,Full-time,True,New York,2023-12-23,True,False,United States,year,109100.0,
7304,479,Data Analyst,Data Analyst - Reporting,"Chicago, IL",LinkedIn,Full-time,False,New York,2023-10-15,False,True,United States,year,87800.0,
7305,405,Data Analyst,Data Analyst - Reporting,"New York, NY",Company Website,Full-time,False,Texas,2023-08-20,False,False,United States,year,,
7306,328,Business Analyst,Business Analyst - Business Intelligence,"San Francisco, CA",Job Board,Full-time,False,Texas,2023-11-27,False,False,United States,year,108500.0,
7307,69,Data Engineer,Data Engineer - Product,"Austin, TX",LinkedIn,Full-time,False,United States,2023-04-15,False,True,United States,year,91100.0,
7308,391,Data Analyst,Data Analyst - Business Intelligence,Anywhere,LinkedIn,Full-time,True,Illinois,2023-01-10,False,True,United States,year,77100.0,
7309,117,Business Analyst,Business Analyst - Product,Anywhere,Job Board,Contract,True,United States,2023-05-15,True,True,United States,year,76300.0,
7310,142,Data Engineer,Data Engineer - Insights,Anywhere,Indeed,Full-time,True,California,2023-10-12,False,True,United States,year,152500.0,
7311,328,Marketing Analyst,Marketing Analyst - Product,"San Francisco, CA",Job Board,Full-time,False,California,2023-04-27,False,True,United States,year,,
7312,454,Marketing Analyst,Marketing Analyst - Insights,"Chicago, IL",Job Board,Full-time,False,Illinois,2023-06-17,False,True,United States,year,68300.0,
7313,93,BI Analyst,BI Analyst - Reporting,"San Francisco, CA",Indeed,Full-time,False,New York,2023-09-01,True,True,United States,year,123600.0,
7314,500,Data Analyst,Data Analyst - Operations,"Austin, TX",Company Website,Part-time,False,California,2023-05-24,False,False,United States,year,105000.0,
7315,110,Analytics Engineer,Analytics Engineer - Business Intelligence,"Chicago, IL",LinkedIn,Full-time,False,Illinois,2023-03-15,False,True,United States,year,,
7316,309,Financial Analyst,Financial Analyst - Insights,"Boston, MA",LinkedIn,Full-time,False,Illinois,2023-05-20,True,False,United States,year,99200.0,
7317,216,Data Analyst,Data Analyst - Operations,Anywhere,Company Website,Full-time,True,United States,2023-05-12,False,True,United States,year,105000.0,
